day,month,year,hour,ct,wd,ws,hc,ccp,cco,p,temp,dpTemp,vis,pw,relh
18,12,2023,21,,10,6.687772,762,3,3,1009.678792,28,23,,0,74.28
18,12,2023,22,,360,3.601108,792.48,6,6,1009.675199,27,23,,0,78.76
18,12,2023,23,,360,4.629996,883.92,6,6,1009.675199,27,23,,0,78.76
19,12,2023,0,,10,4.629996,548.64,3,3,1009.671605,27,23,,0,78.76
19,12,2023,1,,360,4.629996,1219.2,3,3,1009.669209,26,23,,0,83.55
19,12,2023,2,,360,4.115552,792.48,6,6,1009.669209,26,23,,0,83.55
19,12,2023,3,,360,5.14444,792.48,6,6,1009.669209,26,24,,0,88.75
19,12,2023,4,,340,5.658884,457.2,1,1,1009.671605,26,24,,0,88.75
19,12,2023,5,,340,4.629996,1402.08,3,3,1009.671605,26,24,,0,88.75
19,12,2023,6,,330,4.629996,792.48,1,1,1009.675199,26,24,,0,88.75
19,12,2023,7,,330,3.601108,304.8,1,1,1009.678792,25,23,,0,88.67
19,12,2023,8,,320,4.115552,579.12,6,6,1009.678792,26,24,,0,88.75
19,12,2023,9,,320,3.601108,518.16,3,3,1009.675199,26,24,,0,88.75
19,12,2023,10,,320,3.086664,457.2,3,3,1009.675199,26,24,,0,88.75
19,12,2023,11,,340,5.658884,914.4,3,3,1009.671605,27,24,,0,83.66
19,12,2023,12,,340,5.658884,1524,3,3,1009.671605,27,23,,0,78.76
19,12,2023,13,,350,5.658884,914.4,3,3,1009.671605,28,23,,0,74.28
19,12,2023,14,,350,5.658884,914.4,3,3,1009.671605,29,24,,0,74.44
19,12,2023,15,,350,5.658884,914.4,3,3,1009.675199,31,23,,0,62.47
19,12,2023,16,,10,6.173328,1066.8,1,1,1009.675199,30,22,,0,62.25
19,12,2023,17,,360,6.173328,1066.8,1,1,1009.675199,31,15,,0,37.9
19,12,2023,18,,360,5.658884,2438.4,6,1,1009.678792,30,22,,0,62.25
19,12,2023,19,,360,4.629996,2438.4,6,1,1009.678792,29,22,,0,65.95
19,12,2023,20,,10,3.086664,2133.6,3,3,1009.675199,29,22,,0,65.95
19,12,2023,21,,80,3.086664,2133.6,3,3,1009.675199,27,23,,0,78.76
19,12,2023,22,,70,3.601108,1219.2,6,6,1009.675199,27,22,,0,74.11
19,12,2023,23,,60,3.601108,914.4,6,6,1009.671605,26,23,,0,83.55
20,12,2023,0,,60,1.543332,914.4,3,3,1009.669209,26,23,,0,83.55
20,12,2023,1,,,1.028888,701.04,1,1,1009.665616,25,23,,0,88.67
20,12,2023,2,,60,1.543332,762,1,1,1009.665616,25,22,,0,83.44
20,12,2023,3,,30,1.543332,762,1,1,1009.665616,25,22,,0,83.44
20,12,2023,4,,90,1.543332,609.6,6,6,1009.665616,25,22,,0,83.44
20,12,2023,5,,,0.514444,609.6,6,6,1009.669209,25,22,,0,83.44
20,12,2023,6,,90,1.543332,762,1,1,1009.669209,24,22,,0,88.59
20,12,2023,7,,150,2.057776,762,1,1,1009.669209,24,21,,0,83.32
20,12,2023,8,,120,2.057776,762,1,1,1009.665616,24,21,,0,83.32
20,12,2023,9,,,1.028888,914.4,1,1,1009.665616,24,21,,0,83.32
20,12,2023,10,,130,2.057776,1066.8,3,3,1009.662022,26,22,,0,78.62
20,12,2023,11,,90,4.629996,1066.8,6,6,1009.662022,27,22,,0,74.11
20,12,2023,12,,100,5.14444,914.4,3,3,1009.658428,28,21,,0,65.74
20,12,2023,13,,100,6.173328,762,3,3,1009.658428,29,21,,0,62.03
20,12,2023,14,,100,6.687772,914.4,3,3,1009.658428,28,21,,0,65.74
20,12,2023,15,,80,6.173328,2438.4,3,3,1009.658428,29,21,,0,62.03
20,12,2023,16,,100,6.173328,2743.2,3,3,1009.658428,29,21,,0,62.03
20,12,2023,17,,90,6.173328,2743.2,6,6,1009.658428,28,22,,0,69.9
20,12,2023,18,,80,5.658884,975.36,1,1,1009.662022,29,21,,0,62.03
20,12,2023,19,,90,6.687772,1005.84,3,3,1009.662022,28,20,,0,61.81
20,12,2023,20,,90,7.202216,1036.32,3,3,1009.662022,27,21,,0,69.71
20,12,2023,21,,90,6.173328,1219.2,3,3,1009.662022,26,21,,0,73.95
20,12,2023,22,,90,4.115552,1371.6,3,3,1009.658428,26,21,,0,73.95
20,12,2023,23,,110,3.086664,1066.8,3,3,1009.658428,24,21,,0,83.32
21,12,2023,0,,130,3.086664,914.4,1,1,1009.658428,24,21,,0,83.32
21,12,2023,1,,120,3.601108,914.4,1,1,1009.654835,23,22,,0,94.1
21,12,2023,2,,100,2.57222,670.56,3,3,1009.654835,25,22,,0,83.44
21,12,2023,3,,70,1.543332,670.56,1,1,1009.654835,24,22,,0,88.59
21,12,2023,4,,100,2.057776,609.6,1,1,1009.658428,23,22,,0,94.1
21,12,2023,5,,100,1.543332,609.6,1,1,1009.662022,23,22,,0,94.1
21,12,2023,6,,220,1.543332,609.6,1,1,1009.662022,23,21,,0,88.51
21,12,2023,7,,90,1.543332,609.6,1,1,1009.662022,24,21,,0,83.32
21,12,2023,8,,10,1.028888,2133.6,6,6,1009.662022,24,21,,0,83.32
21,12,2023,9,,360,0.514444,2133.6,6,6,1009.662022,24,22,,0,88.59
21,12,2023,10,,240,1.543332,2133.6,6,6,1009.658428,25,23,,0,88.67
21,12,2023,11,,270,2.57222,2133.6,6,6,1009.658428,25,22,,0,83.44
21,12,2023,12,,330,2.057776,1402.08,6,6,1009.654835,24,23,,0,94.14
21,12,2023,13,,,2.057776,853.44,6,6,1009.658428,27,24,,0,83.66
21,12,2023,14,,20,3.601108,1524,6,6,1009.658428,27,22,,0,74.11
21,12,2023,15,,70,4.629996,853.44,6,6,1009.658428,28,23,,0,74.28
21,12,2023,16,,60,6.173328,914.4,6,6,1009.662022,29,22,,0,65.95
21,12,2023,17,,40,4.629996,914.4,6,6,1009.665616,29,23,,0,70.08
21,12,2023,18,,60,4.629996,914.4,6,6,1009.665616,29,23,,0,70.08
21,12,2023,19,,40,4.115552,853.44,3,3,1009.669209,29,23,,0,70.08
21,12,2023,20,,20,5.14444,853.44,3,3,1009.669209,29,22,,0,65.95
21,12,2023,21,,20,3.601108,853.44,3,3,1009.669209,28,22,,0,69.9
21,12,2023,22,,60,2.57222,914.4,3,3,1009.669209,26,23,,0,83.55
21,12,2023,23,,30,2.57222,1097.28,3,3,1009.665616,26,23,,0,83.55
22,12,2023,0,,30,3.086664,1127.76,6,6,1009.665616,26,23,,0,83.55
22,12,2023,1,,30,2.057776,1127.76,6,6,1009.662022,26,23,,0,83.55
22,12,2023,2,,10,3.601108,975.36,6,6,1009.662022,26,23,,0,83.55
22,12,2023,3,,360,4.115552,1219.2,6,6,1009.662022,26,23,,0,83.55
22,12,2023,4,,350,5.14444,1188.72,6,6,1009.665616,26,23,,0,83.55
22,12,2023,5,,350,5.658884,1371.6,6,6,1009.669209,26,23,,0,83.55
22,12,2023,6,,340,4.629996,1310.64,3,3,1009.669209,25,23,,0,88.67
22,12,2023,7,,330,4.629996,1310.64,1,1,1009.669209,25,23,,0,88.67
22,12,2023,8,,330,4.115552,,,,1009.669209,25,22,,0,83.44
22,12,2023,9,,310,4.115552,,,,1009.669209,25,22,,0,83.44
22,12,2023,10,,330,4.115552,,,,1009.669209,26,22,,0,78.62
22,12,2023,11,,340,5.658884,,,,1009.669209,28,23,,0,74.28
22,12,2023,12,,350,5.658884,,,,1009.669209,29,22,,0,65.95
22,12,2023,13,,340,6.173328,,,,1009.669209,30,22,,0,62.25
22,12,2023,14,,350,6.173328,,,,1009.669209,31,22,,0,58.78
22,12,2023,15,,360,4.629996,1066.8,1,1,1009.671605,33,22,,0,52.48
22,12,2023,16,,330,3.601108,1066.8,1,1,1009.675199,34,23,,0,52.73
22,12,2023,17,,330,4.629996,1066.8,3,3,1009.675199,34,24,,0,56.01
22,12,2023,18,,150,4.629996,1524,3,3,1009.675199,29,23,,0,70.08
22,12,2023,19,,140,4.115552,2529.84,3,3,1009.671605,27,23,,0,78.76
22,12,2023,20,,120,3.601108,2529.84,3,3,1009.675199,27,23,,0,78.76
22,12,2023,21,,150,2.057776,1828.8,3,3,1009.675199,27,23,,0,78.76
22,12,2023,22,,90,4.115552,,,,1009.671605,27,23,,0,78.76
22,12,2023,23,,160,1.543332,,,,1009.671605,26,23,,0,83.55
23,12,2023,0,,180,2.57222,2529.84,8,8,1009.665616,26,24,,0,88.75
23,12,2023,1,,120,1.543332,2529.84,8,8,1009.665616,26,24,,0,88.75
23,12,2023,2,,170,1.028888,2529.84,8,8,1009.665616,26,24,,0,88.75
23,12,2023,3,,350,3.086664,2529.84,8,8,1009.665616,27,24,,0,83.66
23,12,2023,4,,305,7.202216,2529.84,8,4.5,1009.660225,24,21.5,,0,86
23,12,2023,5,,200,3.086664,2529.84,8,6,1009.658428,21,21,,0,100
23,12,2023,6,,90,4.115552,2529.84,8,6,1009.671605,22,21,,0,94.06
23,12,2023,7,,300,1.543332,2529.84,8,8,1009.675199,22,20,,0,88.43
23,12,2023,8,,350,5.658884,2529.84,8,8,1009.669209,24,21,,0,83.32
23,12,2023,9,,20,3.601108,2529.84,8,8,1009.665616,24,21,,0,83.32
23,12,2023,10,,340,5.658884,2529.84,8,8,1009.669209,24,21,,0,83.32
23,12,2023,11,,300,6.173328,1005.84,1,1,1009.665616,25,21,,0,78.48
23,12,2023,12,,330,4.115552,,,,1009.669209,26,20,,0,69.52
23,12,2023,13,,150,1.028888,,,,1009.669209,26,21,,0,73.95
23,12,2023,14,,290,5.658884,,,,1009.669209,28,20,,0,61.81
23,12,2023,15,,300,6.687772,,,,1009.669209,28,20,,0,61.81
23,12,2023,16,,320,5.658884,,,,1009.671605,28,19,,0,58.08
23,12,2023,17,,340,2.57222,,,,1009.675199,30,20,,0,55.04
23,12,2023,18,,120,3.601108,,,,1009.678792,30,21,,0,58.55
23,12,2023,19,,110,6.173328,,,,1009.678792,29,20,,0,58.32
23,12,2023,20,,130,4.115552,914.4,1,1,1009.678792,29,19,,0,54.8
23,12,2023,21,,160,3.601108,914.4,1,1,1009.675199,29,20,,0,58.32
23,12,2023,22,,200,3.601108,914.4,1,1,1009.671605,26,21,,0,73.95
23,12,2023,23,,190,3.601108,3048,6,6,1009.671605,26,19,,0,65.33
24,12,2023,0,,170,2.057776,3048,3,3,1009.671605,26,20,,0,69.52
24,12,2023,1,,90,3.601108,,,,1009.669209,25,19,,0,69.33
24,12,2023,2,,120,1.543332,,,,1009.665616,23,20,,0,83.21
24,12,2023,3,,140,2.057776,,,,1009.665616,23,20,,0,83.21
24,12,2023,4,,0,0,,,,1009.669209,22,20,,0,88.43
24,12,2023,5,,,1.028888,,,,1009.671605,22,20,,0,88.43
24,12,2023,6,,0,0,,,,1009.671605,22,21,,0,94.06
24,12,2023,7,,260,2.57222,,,,1009.671605,23,21,,0,88.51
24,12,2023,8,,310,3.601108,,,,1009.675199,23,21,,0,88.51
24,12,2023,9,,300,1.543332,,,,1009.669209,23,21,,0,88.51
24,12,2023,10,,,0.514444,,,,1009.669209,25,22,,0,83.44
24,12,2023,11,,90,3.601108,,,,1009.665616,26,21,,0,73.95
24,12,2023,12,,100,3.086664,,,,1009.665616,28,22,,0,69.9
24,12,2023,13,,110,4.629996,914.4,1,1,1009.665616,29,22,,0,65.95
24,12,2023,14,,100,5.14444,914.4,1,1,1009.665616,28,21,,0,65.74
24,12,2023,15,,110,4.629996,1066.8,1,1,1009.665616,29,22,,0,65.95
24,12,2023,16,,100,6.173328,1066.8,1,1,1009.669209,29,21,,0,62.03
24,12,2023,17,,120,6.687772,914.4,1,1,1009.671605,29,21,,0,62.03
24,12,2023,18,,120,6.173328,914.4,1,1,1009.671605,29,20,,0,58.32
24,12,2023,19,,140,5.14444,2133.6,3,3,1009.671605,29,21,,0,62.03
24,12,2023,20,,140,5.14444,2133.6,3,3,1009.671605,28,21,,0,65.74
24,12,2023,21,,160,4.115552,1066.8,3,3,1009.671605,27,22,,0,74.11
24,12,2023,22,,190,3.601108,914.4,8,8,1009.669209,26,23,,0,83.55
24,12,2023,23,,190,1.543332,1066.8,8,8,1009.665616,26,23,,0,83.55
25,12,2023,0,,180,3.086664,1066.8,6,6,1009.665616,26,23,,0,83.55
25,12,2023,1,,210,2.057776,1066.8,6,6,1009.662022,26,23,,0,83.55
25,12,2023,2,,210,1.543332,1219.2,6,6,1009.662022,25,23,,0,88.67
25,12,2023,3,,160,1.543332,1219.2,6,6,1009.669209,26,23,,0,83.55
25,12,2023,4,,110,3.086664,1371.6,6,6,1009.671605,25,23,,0,88.67
25,12,2023,5,,80,1.543332,1066.8,6,6,1009.671605,24,23,,0,94.14
25,12,2023,6,,70,2.057776,762,6,6,1009.671605,25,23,,0,88.67
25,12,2023,7,,60,1.028888,548.64,6,6,1009.675199,25,23,,0,88.67
25,12,2023,8,,80,2.057776,762,6,6,1009.675199,25,23,,0,88.67
25,12,2023,9,,270,2.057776,396.24,3,3,1009.671605,25,23,,0,88.67
25,12,2023,10,,310,3.086664,609.6,1,1,1009.671605,26,24,,0,88.75
25,12,2023,11,,290,3.086664,609.6,1,1,1009.671605,27,23,,0,78.76
25,12,2023,12,,320,3.601108,609.6,1,1,1009.675199,28,23,,0,74.28
25,12,2023,13,,340,5.658884,609.6,3,3,1009.675199,30,24,,0,70.27
25,12,2023,14,,350,6.687772,2133.6,3,3,1009.678792,31,23,,0,62.47
25,12,2023,15,,350,7.202216,2133.6,6,6,1009.682386,32,23,,0,59.01
25,12,2023,16,,350,6.173328,2133.6,6,6,1009.68598,33,23,,0,55.77
25,12,2023,17,,350,4.115552,2438.4,6,6,1009.689573,33,23,,0,55.77
25,12,2023,18,,350,6.687772,2438.4,6,6,1009.693167,32,24,,0,62.68
25,12,2023,19,,350,6.687772,2438.4,6,6,1009.693167,31,25,,0,70.45
25,12,2023,20,,340,5.658884,2743.2,6,6,1009.693167,31,25,,0,70.45
25,12,2023,21,,,5.14444,2743.2,6,6,1009.693167,33,20,,0,46.41
25,12,2023,22,,290,5.14444,2804.16,6,6,1009.689573,32,19,,0,46.14
25,12,2023,23,,310,6.173328,2743.2,6,6,1009.689573,31,21,,0,55.29
26,12,2023,0,,225,7.459438,2133.6,3,3,1009.68598,28,21,,0,66.25
26,12,2023,1,,150,4.629996,2133.6,3,3,1009.678792,26,22,,0,78.62
26,12,2023,2,,,3.601108,2133.6,6,6,1009.678792,26,22,,0,78.62
26,12,2023,3,,190,8.745548,2438.4,6,6,1009.678792,25,20,,0,73.78
26,12,2023,4,,180,6.687772,2438.4,6,6,1009.675199,25,19,,0,69.33
26,12,2023,5,,170,5.658884,2438.4,6,6,1009.675199,24,18,,0,69.14
26,12,2023,6,,160,5.14444,2438.4,6,6,1009.675199,23,18,,0,73.44
26,12,2023,7,,160,4.115552,2438.4,6,6,1009.671605,22,18,,0,78.04
26,12,2023,8,,180,6.687772,609.6,1,1,1009.671605,22,18,,0,78.04
26,12,2023,9,,180,7.71666,457.2,1,1,1009.669209,22,17,,0,73.27
26,12,2023,10,,180,5.14444,457.2,1,1,1009.665616,23,17,,0,68.94
26,12,2023,11,,180,4.629996,609.6,1,1,1009.665616,24,16,,0,60.9
26,12,2023,12,,210,3.086664,670.56,1,1,1009.665616,25,15,,0,53.8
26,12,2023,13,,170,3.601108,762,1,1,1009.662022,26,14,,0,47.52
26,12,2023,14,,100,5.14444,914.4,1,1,1009.662022,27,15,,0,47.79
26,12,2023,15,,120,6.687772,,,,1009.662022,27,15,,0,47.79
26,12,2023,16,,140,6.173328,,,,1009.662022,26,18,,0,61.36
26,12,2023,17,,140,6.687772,,,,1009.662022,26,17,,0,57.6
26,12,2023,18,,140,8.745548,,,,1009.662022,26,14,,0,47.52
26,12,2023,19,,150,7.71666,,,,1009.665616,26,13,,0,44.52
26,12,2023,20,,150,8.745548,,,,1009.665616,26,14,,0,47.52
26,12,2023,21,,150,9.259992,,,,1009.665616,25,15,,0,53.8
26,12,2023,22,,160,6.687772,,,,1009.662022,24,15,,0,57.12
26,12,2023,23,,170,6.173328,,,,1009.658428,23,15,,0,60.67
27,12,2023,0,,190,7.202216,,,,1009.658428,23,15,,0,60.67
27,12,2023,1,,180,4.629996,,,,1009.651241,23,15,,0,60.67
27,12,2023,2,,200,4.115552,,,,1009.651241,22,15,,0,64.48
27,12,2023,3,,150,3.086664,,,,1009.651241,23,15,,0,60.67
27,12,2023,4,,180,3.086664,,,,1009.651241,22,15,,0,64.48
27,12,2023,5,,170,2.057776,,,,1009.654835,22,14,,0,60.44
27,12,2023,6,,170,2.57222,,,,1009.654835,22,14,,0,60.44
27,12,2023,7,,190,2.057776,,,,1009.654835,22,13,,0,56.63
27,12,2023,8,,200,2.57222,,,,1009.651241,21,14,,0,64.26
27,12,2023,9,,170,2.057776,,,,1009.651241,22,14,,0,60.44
27,12,2023,10,,180,3.086664,,,,1009.651241,23,14,,0,56.88
27,12,2023,11,,190,4.629996,,,,1009.647648,23,14,,0,56.88
27,12,2023,12,,170,3.601108,,,,1009.647648,24,15,,0,57.12
27,12,2023,13,,180,4.115552,,,,1009.647648,25,15,,0,53.8
27,12,2023,14,,140,6.173328,1219.2,3,3,1009.644054,25,15,,0,53.8
27,12,2023,15,,130,5.14444,1219.2,3,3,1009.647648,26,14,,0,47.52
