,,26,0S,,50.0W,,UA_ID:,999,99  SF,_ID:,66666,OS_ID:,,VER,SION: 2,1112,CCVR_S,ub TEMP_,Sub,,,,,,,
23,1,7,7,17,74.6,0.804,1.563,0.01,1848,1744,-628.7,0.3609,0.36,0.16,7.2,124,14,299.1,2,0,0,65,1010,6,NAD-SFC,NoSubs
23,1,7,7,18,43.6,0.745,1.31,0.01,1858,1551,-852.2,0.3609,0.36,0.21,6.7,124,14,299.1,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,7,7,19,4,0.788,0.589,0.01,1859,1677,-8888,0.3609,0.36,0.39,7.2,121,14,299.1,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,7,7,20,-64,0.659,-9,-9,-999,1306,402.2,0.386,0.36,1,6.2,142,14,298.1,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,7,7,21,-59.7,0.586,-9,-9,-999,1087,304,0.3609,0.36,1,5.7,128,14,298.1,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,7,7,22,-46.7,0.455,-9,-9,-999,754,181.9,0.3609,0.36,1,4.6,132,14,296.1,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,1,7,7,23,-26.7,0.26,-9,-9,-999,354,59.3,0.386,0.36,1,3.1,141,14,296.1,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,1,7,7,24,-14.8,0.145,-9,-9,-999,144,18.5,0.386,0.36,1,2.6,145,14,295.1,2,0,0,78,1010,1,NAD-SFC,NoSubs
23,1,8,8,1,-9.6,0.117,-9,-9,-999,96,15,0.386,0.36,1,2.1,169,14,295.1,2,0,0,78,1010,1,NAD-SFC,NoSubs
23,1,8,8,2,-9.6,0.117,-9,-9,-999,96,14.9,0.386,0.36,1,2.1,171,14,294.1,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,1,8,8,3,-9.6,0.117,-9,-9,-999,96,15,0.386,0.36,1,2.1,168,14,295.1,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,1,8,8,4,-4.5,0.079,-9,-9,-999,54,9.9,0.3177,0.36,1,1.5,185,14,294.1,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,1,8,8,5,-13.8,0.138,-9,-9,-999,124,17.3,0.3274,0.36,1,2.6,227,14,293.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,8,8,6,-2.7,0.064,-9,-9,-999,41,8.8,0.6185,0.36,1,1,5,14,293.1,2,0,0,100,1010,1,NAD-SFC,NoSubs
23,1,8,8,7,4.4,0.238,0.205,0.005,70,279,-274.5,0.3504,0.36,0.35,2.1,275,14,293.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,8,8,8,45.1,0.317,0.934,0.005,651,428,-63.4,0.3274,0.36,0.2,2.6,261,14,293.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,8,8,9,84.8,0.229,1.343,0.005,1030,267,-12.8,0.3504,0.36,0.16,1.5,280,14,293.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,1,8,8,10,116.7,0.234,1.548,0.005,1146,271,-9.9,0.3274,0.36,0.15,1.5,250,14,295.1,2,0,0,83,1010,3,NAD-SFC,NoSubs
23,1,8,8,11,140.3,0.444,1.692,0.005,1247,709,-56.1,0.3274,0.36,0.14,3.6,229,14,296.1,2,0,0,78,1010,3,NAD-SFC,NoSubs
23,1,8,8,12,154.5,0.396,1.794,0.007,1348,600,-36.2,0.3177,0.36,0.14,3.1,197,14,296.1,2,0,0,78,1010,3,NAD-SFC,NoSubs
23,1,8,8,13,158.8,0.557,1.854,0.007,1448,996,-97.8,0.3609,0.36,0.14,4.6,129,14,299.1,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,8,8,14,154.3,0.556,1.873,0.006,1537,994,-100.1,0.3609,0.36,0.14,4.6,134,14,299.1,2,0,0,61,1010,3,NAD-SFC,NoSubs
23,1,8,8,15,124.5,0.66,1.775,0.006,1620,1284,-207.8,0.3609,0.36,0.14,5.7,102,14,299.1,2,0,0,61,1010,6,NAD-SFC,NoSubs
23,1,8,8,16,103.4,0.758,1.685,0.006,1671,1580,-379.5,0.3609,0.36,0.15,6.7,109,14,300.1,2,0,0,70,1010,6,NAD-SFC,NoSubs
23,1,8,8,17,74.4,0.626,1.519,0.006,1701,1211,-296.7,0.3146,0.36,0.16,5.7,88,14,298.1,2,0,0,69,1010,6,NAD-SFC,NoSubs
23,1,8,8,18,40.5,0.638,1.246,0.005,1720,1223,-576.8,0.3609,0.36,0.21,5.7,90,14,298.1,2,0,0,65,1010,6,NAD-SFC,NoSubs
23,1,8,8,19,5.6,0.626,0.646,0.005,1722,1188,-3916.4,0.3609,0.36,0.39,5.7,113,14,298.1,2,0,0,65,1010,6,NAD-SFC,NoSubs
23,1,8,8,20,-45.7,0.522,-9,-9,-999,917,280.7,0.3609,0.36,1,5.1,132,14,298.1,2,0,0,65,1010,6,NAD-SFC,NoSubs
23,1,8,8,21,-35.3,0.402,-9,-9,-999,625,165.8,0.3609,0.36,1,4.1,123,14,297.1,2,0,0,74,1010,6,NAD-SFC,NoSubs
23,1,8,8,22,-23.7,0.27,-9,-9,-999,349,74.8,0.3609,0.36,1,3.1,128,14,297.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,8,8,23,-15.9,0.181,-9,-9,-999,189,33.5,0.3609,0.36,1,2.6,120,14,296.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,1,8,8,24,-29.8,0.338,-9,-9,-999,472,117.1,0.3609,0.36,1,3.6,104,14,296.1,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,1,9,9,1,-8.7,0.117,-9,-9,-999,159,16.5,0.386,0.36,1,2.1,155,14,296.1,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,1,9,9,2,-0.5,0.028,-9,-9,-999,53,3.9,0.386,0.36,1,0.5,166,14,295.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,1,9,9,3,-0.5,0.027,-9,-9,-999,12,3.7,0.3274,0.36,1,0.5,226,14,295.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,1,9,9,4,-0.5,0.026,-9,-9,-999,10,3.6,0.3177,0.36,1,0.5,224,14,293.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,9,9,5,-1.9,0.053,-9,-9,-999,29,7.3,0.3274,0.36,1,1,266,14,293.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,9,9,6,-14.8,0.167,-9,-9,-999,164,28.4,0.3274,0.36,1,2.6,259,14,294.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,9,9,7,7.7,0.24,0.282,0.005,104,281,-160.2,0.3274,0.36,0.35,2.1,263,14,293.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,9,9,8,-999,-9,-9,-9,104,-999,-99999,0.3274,0.36,0.2,2.6,264,14,293.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,1,9,9,9,-999,-9,-9,-9,104,-999,-99999,0.3504,0.36,0.16,1,280,14,293.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,1,9,9,10,-999,-9,-9,-9,105,-999,-99999,0.3504,0.36,0.15,2.6,294,14,295.1,2,0,0,83,1010,99,NAD-SFC,NoSubs
23,1,9,9,11,139.5,0.303,1.563,0.005,987,401,-18,0.3504,0.36,0.14,2.1,291,14,296.1,2,0,0,78,1010,1,NAD-SFC,NoSubs
23,1,9,9,12,154.5,0.356,1.682,0.005,1110,511,-26.4,0.3504,0.36,0.14,2.6,277,14,298.1,2,0,0,65,1010,1,NAD-SFC,NoSubs
23,1,9,9,13,158.7,0.357,1.753,0.005,1224,513,-25.9,0.3504,0.36,0.14,2.6,284,14,299.1,2,0,0,58,1010,3,NAD-SFC,NoSubs
23,1,9,9,14,154.3,0.356,1.783,0.005,1325,511,-26.4,0.3504,0.36,0.14,2.6,305,14,299.1,2,0,0,58,1010,3,NAD-SFC,NoSubs
23,1,9,9,15,139.3,0.405,1.76,0.005,1412,618,-42.9,0.3609,0.36,0.14,3.1,90,14,300.1,2,0,0,54,1010,3,NAD-SFC,NoSubs
23,1,9,9,16,114,0.685,1.671,0.005,1478,1359,-253.6,0.3146,0.36,0.15,6.2,83,14,300.1,2,0,0,58,1010,1,NAD-SFC,NoSubs
23,1,9,9,17,81.4,0.701,1.509,0.005,1523,1408,-381.8,0.3609,0.36,0.16,6.2,101,14,300.1,2,0,0,58,1010,1,NAD-SFC,NoSubs
23,1,9,9,18,42.1,0.638,1.218,0.005,1547,1231,-557.3,0.3609,0.36,0.21,5.7,104,14,299.1,2,0,0,61,1010,1,NAD-SFC,NoSubs
23,1,9,9,19,2.1,0.602,0.452,0.005,1552,1123,-8888,0.3146,0.36,0.39,5.7,76,14,300.1,2,0,0,62,1010,1,NAD-SFC,NoSubs
23,1,9,9,20,-46.2,0.456,-9,-9,-999,759,184.2,0.3609,0.36,1,4.6,101,14,299.1,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,9,9,21,-38.4,0.377,-9,-9,-999,561,125.5,0.3146,0.36,1,4.1,79,14,298.1,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,9,9,22,-33.4,0.327,-9,-9,-999,451,94.4,0.3609,0.36,1,3.6,120,14,297.1,2,0,0,69,1010,3,NAD-SFC,NoSubs
23,1,9,9,23,-9.2,0.115,-9,-9,-999,151,14.9,0.3609,0.36,1,2.1,94,14,296.1,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,1,9,9,24,-2.1,0.056,-9,-9,-999,40,7.3,0.3842,0.36,1,1,999,14,296.1,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,1,10,10,1,-2.7,0.064,-9,-9,-999,39,8.8,0.6185,0.36,1,1,31,14,296.1,2,0,0,73,1010,1,NAD-SFC,NoSubs
23,1,10,10,2,-6.1,0.096,-9,-9,-999,72,13.2,0.6185,0.36,1,1.5,33,14,296.1,2,0,0,78,1010,1,NAD-SFC,NoSubs
23,1,10,10,3,-999,-9,-9,-9,-999,-999,-99999,0.3842,0.36,1,0,0,14,294.1,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,1,10,10,4,-999,-9,-9,-9,-999,-999,-99999,0.3842,0.36,1,0,0,14,294.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,10,10,5,-4.6,0.081,-9,-9,-999,56,10.5,0.3504,0.36,1,1.5,278,14,295.1,2,0,0,88,1010,3,NAD-SFC,NoSubs
23,1,10,10,6,-8.4,0.114,-9,-9,-999,92,15.8,0.3504,0.36,1,2.1,305,14,295.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,1,10,10,7,7.9,0.346,0.344,0.005,185,488,-471.5,0.3504,0.36,0.36,3.1,304,14,295.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,1,10,10,8,43.2,0.37,0.901,0.005,609,540,-105.4,0.3504,0.36,0.2,3.1,304,14,295.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,1,10,10,9,83.3,0.386,1.299,0.005,949,576,-62.2,0.3504,0.36,0.16,3.1,296,14,295.1,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,1,10,10,10,115.8,0.408,1.49,0.006,1031,626,-52.9,0.3978,0.36,0.15,3.1,342,14,297.1,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,1,10,10,11,140.6,0.465,1.635,0.007,1122,760,-64.4,0.3978,0.36,0.14,3.6,341,14,298.1,2,0,0,69,1010,3,NAD-SFC,NoSubs
23,1,10,10,12,154.8,0.418,1.734,0.007,1215,650,-42.4,0.3978,0.36,0.14,3.1,353,14,299.1,2,0,0,65,1010,1,NAD-SFC,NoSubs
23,1,10,10,13,159.4,0.519,1.834,0.008,1396,898,-79.2,0.3978,0.36,0.14,4.1,355,14,301.1,2,0,0,58,1010,3,NAD-SFC,NoSubs
23,1,10,10,14,155,0.621,1.849,0.008,1471,1171,-138.9,0.3978,0.36,0.14,5.1,346,14,301.1,2,0,0,62,1010,3,NAD-SFC,NoSubs
23,1,10,10,15,140.1,0.732,1.798,0.008,1496,1499,-252.1,0.3978,0.36,0.14,6.2,346,14,302.1,2,0,0,55,1010,3,NAD-SFC,NoSubs
23,1,10,10,16,115.2,0.78,1.692,0.006,1516,1649,-371,0.3978,0.36,0.15,6.7,348,14,303.1,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,10,10,17,82.6,0.667,1.519,0.007,1530,1325,-323,0.3978,0.36,0.16,5.7,348,14,303.1,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,10,10,18,43.6,0.745,1.23,0.007,1537,1539,-852.9,0.6185,0.36,0.21,5.7,7,14,303.1,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,10,10,19,2.6,0.641,0.478,0.007,1536,1248,-8888,0.3978,0.36,0.38,5.7,353,14,301.1,2,0,0,66,1010,1,NAD-SFC,NoSubs
23,1,10,10,20,-46.1,0.475,-9,-9,-999,815,209,0.6185,0.36,1,4.1,9,14,301.1,2,0,0,66,1010,4,NAD-SFC,Sub_CC
23,1,10,10,21,-35.1,0.402,-9,-9,-999,618,167.2,0.3609,0.36,1,4.1,95,14,299.1,2,0,0,79,1010,6,NAD-SFC,NoSubs
23,1,10,10,22,-40.4,0.398,-9,-9,-999,603,140.6,0.6185,0.36,1,3.6,32,14,299.1,2,0,0,74,1010,3,NAD-SFC,NoSubs
23,1,10,10,23,-42,0.48,-9,-9,-999,798,237.7,0.6185,0.36,1,4.1,8,14,298.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,10,10,24,-42,0.48,-9,-9,-999,799,237.7,0.6185,0.36,1,4.1,11,14,298.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,11,11,1,-29,0.332,-9,-9,-999,476,113.4,0.6185,0.36,1,3.1,30,14,298.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,11,11,2,-29,0.332,-9,-9,-999,459,113.4,0.6185,0.36,1,3.1,44,14,298.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,11,11,3,-10.7,0.135,-9,-9,-999,160,20.5,0.6185,0.36,1,2.1,13,14,298.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,11,11,4,-22.6,0.257,-9,-9,-999,313,67.8,0.3177,0.36,1,3.1,214,14,296.4,2,0,0,98,1010,6,NAD-SFC,NoSubs
23,1,11,11,5,-14.9,0.168,-9,-9,-999,169,28.9,0.3274,0.36,1,2.6,233,14,295.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,11,11,6,-23.5,0.266,-9,-9,-999,330,72.3,0.3504,0.36,1,3.1,284,14,295.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,11,11,7,7.8,0.594,0.491,0.005,545,1099,-2416,0.6185,0.36,0.36,4.6,2,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,11,11,8,42.9,0.52,0.897,0.005,606,907,-296.1,0.3504,0.36,0.2,4.6,281,14,295.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,11,11,9,76.6,0.433,1.143,0.005,702,690,-95.2,0.3504,0.36,0.16,3.6,312,14,296.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,11,11,10,104.4,0.506,1.333,0.005,818,863,-111.8,0.3978,0.36,0.15,4.1,315,14,296.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,11,11,11,125.7,0.411,1.496,0.005,960,640,-49.7,0.3978,0.36,0.14,3.1,317,14,298.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,1,11,11,12,138.7,0.465,1.615,0.005,1095,759,-65.1,0.3978,0.36,0.14,3.6,320,14,299.1,2,0,0,79,1010,6,NAD-SFC,NoSubs
23,1,11,11,13,142.2,0.638,1.687,0.005,1218,1222,-164.5,0.6185,0.36,0.14,4.6,5,14,300.1,2,0,0,70,1010,6,NAD-SFC,NoSubs
23,1,11,11,14,138.7,0.617,1.722,0.005,1329,1166,-152.8,0.3978,0.36,0.14,5.1,354,14,301.1,2,0,0,70,1010,6,NAD-SFC,NoSubs
23,1,11,11,15,126.1,0.677,1.707,0.007,1424,1334,-221.4,0.3978,0.36,0.14,5.7,347,14,303.1,2,0,0,62,1010,6,NAD-SFC,NoSubs
23,1,11,11,16,104.7,0.57,1.632,0.008,1496,1046,-159.1,0.6185,0.36,0.15,4.1,1,14,303.1,2,0,0,62,1010,6,NAD-SFC,NoSubs
23,1,11,11,17,76.9,0.33,1.489,0.007,1548,516,-42.1,0.6185,0.36,0.16,2.1,13,14,304.1,2,0,0,55,1010,6,NAD-SFC,NoSubs
23,1,11,11,18,43.3,0.524,1.236,0.007,1570,911,-299.9,0.3609,0.36,0.21,4.6,126,14,302.1,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,1,11,11,19,5.3,0.461,0.615,0.007,1573,755,-1654.3,0.386,0.36,0.38,4.1,139,14,302.1,2,0,0,70,1010,3,NAD-SFC,NoSubs
23,1,11,11,20,-42.1,0.4,-9,-9,-999,610,136.4,0.386,0.36,1,4.1,154,14,300.1,2,0,0,79,1010,1,NAD-SFC,NoSubs
23,1,11,11,21,-35,0.332,-9,-9,-999,463,94.4,0.386,0.36,1,3.6,156,14,300.1,2,0,0,79,1010,1,NAD-SFC,NoSubs
23,1,11,11,22,-14.4,0.145,-9,-9,-999,167,19,0.386,0.36,1,2.6,156,14,299.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,1,11,11,23,-34.1,0.335,-9,-9,-999,466,99.4,0.386,0.36,1,3.6,151,14,298.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,11,11,24,-27.1,0.255,-9,-9,-999,313,55.4,0.386,0.36,1,3.1,149,14,298.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,12,12,1,-4.9,0.084,-9,-9,-999,95,10.7,0.386,0.36,1,1.5,178,14,298.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,12,12,2,-4.8,0.084,-9,-9,-999,58,11,0.386,0.36,1,1.5,169,14,298.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,12,3,-999,-9,-9,-9,-999,-999,-99999,0.3842,0.36,1,0,0,14,298.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,12,4,-9.5,0.118,-9,-9,-999,97,15.6,0.3978,0.36,1,2.1,346,14,298.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,12,5,-25.5,0.251,-9,-9,-999,301,55.5,0.3504,0.36,1,3.1,297,14,298.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,12,6,-13.5,0.138,-9,-9,-999,130,17.7,0.3274,0.36,1,2.6,268,14,297.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,12,7,6.2,0.292,0.29,0.005,142,379,-363.5,0.3504,0.36,0.36,2.6,298,14,297.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,12,8,46.4,0.421,0.767,0.005,351,656,-145.1,0.3504,0.36,0.2,3.6,282,14,297.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,1,12,12,9,84.5,0.485,1.094,0.005,558,809,-121.2,0.3504,0.36,0.16,4.1,303,14,297.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,12,10,116.2,0.444,1.345,0.005,754,713,-68,0.3504,0.36,0.15,3.6,311,14,297.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,12,11,-999,-9,-9,-9,756,-999,-99999,0.3504,0.36,0.14,2.1,308,14,298.1,2,0,0,89,1010,99,NAD-SFC,NoSubs
23,1,12,12,12,-999,-9,-9,-9,758,-999,-99999,0.3978,0.36,0.14,2.6,329,14,300.1,2,0,0,74,1010,99,NAD-SFC,NoSubs
23,1,12,12,13,-999,-9,-9,-9,761,-999,-99999,0.3978,0.36,0.14,1.5,338,14,302.1,2,0,0,55,1010,99,NAD-SFC,NoSubs
23,1,12,12,14,155.7,0.367,1.603,0.007,954,534,-28.6,0.3978,0.36,0.14,2.6,328,14,304.1,2,0,0,52,1010,1,NAD-SFC,NoSubs
23,1,12,12,15,140.3,0.515,1.623,0.008,1098,887,-87.7,0.3978,0.36,0.14,4.1,341,14,304.1,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,12,12,16,116.2,0.56,1.572,0.008,1206,1005,-136.4,0.3978,0.36,0.15,4.6,329,14,305.1,2,0,0,49,1010,1,NAD-SFC,NoSubs
23,1,12,12,17,83.6,0.5,1.436,0.009,1278,853,-134.5,0.3978,0.36,0.16,4.1,326,14,305.1,2,0,0,63,1010,1,NAD-SFC,NoSubs
23,1,12,12,18,44.6,0.361,1.176,0.009,1314,536,-95,0.3146,0.36,0.21,3.1,89,14,305.1,2,0,0,63,1010,1,NAD-SFC,NoSubs
23,1,12,12,19,4.6,0.34,0.555,0.009,1320,477,-764.1,0.6185,0.36,0.38,2.6,2,14,306.1,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,12,12,20,-63.1,0.602,-9,-9,-999,1122,312.1,0.3978,0.36,1,5.7,345,14,302.1,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,1,12,12,21,-8.8,0.111,-9,-9,-999,596,13.9,0.3146,0.36,1,2.1,76,14,301.1,2,0,0,79,1010,1,NAD-SFC,NoSubs
23,1,12,12,22,-47.8,0.472,-9,-9,-999,779,198.6,0.6185,0.36,1,4.1,17,14,300.1,2,0,0,79,1010,3,NAD-SFC,NoSubs
23,1,12,12,23,-32.2,0.318,-9,-9,-999,449,90.2,0.6185,0.36,1,3.1,25,14,300.1,2,0,0,84,1010,3,NAD-SFC,NoSubs
23,1,12,12,24,-35.5,0.336,-9,-9,-999,467,95.9,0.3978,0.36,1,3.6,360,14,299.1,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,1,13,13,1,-34.4,0.339,-9,-9,-999,474,102,0.3978,0.36,1,3.6,359,14,299.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,1,13,13,2,-34.4,0.339,-9,-9,-999,474,102,0.3978,0.36,1,3.6,358,14,299.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,1,13,13,3,-41.2,0.406,-9,-9,-999,621,146.3,0.3978,0.36,1,4.1,343,14,299.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,13,13,4,-36.1,0.415,-9,-9,-999,641,177.7,0.3978,0.36,1,4.1,339,14,299.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,1,13,13,5,-10.7,0.135,-9,-9,-999,234,20.5,0.6185,0.36,1,2.1,4,14,299.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,13,13,6,-14.5,0.146,-9,-9,-999,135,19.3,0.3978,0.36,1,2.6,360,14,299.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,13,13,7,8,0.412,0.365,0.009,217,634,-785.5,0.3978,0.36,0.37,3.6,337,14,299.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,13,13,8,43,0.42,0.857,0.009,527,652,-154.7,0.3504,0.36,0.2,3.6,283,14,298.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,13,13,9,84.5,0.387,1.132,0.009,619,578,-61.6,0.3504,0.36,0.16,3.1,301,14,298.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,13,13,10,115.6,0.357,1.326,0.008,727,514,-35.6,0.3978,0.36,0.15,2.6,323,14,299.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,13,13,11,139.7,0.364,1.464,0.008,810,526,-31,0.3978,0.36,0.14,2.6,332,14,299.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,13,13,12,154.8,0.518,1.562,0.006,888,896,-81.1,0.3978,0.36,0.14,4.1,331,14,300.1,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,1,13,13,13,158.8,0.57,1.618,0.005,962,1032,-105.1,0.3978,0.36,0.14,4.6,360,14,301.1,2,0,0,79,1010,1,NAD-SFC,NoSubs
23,1,13,13,14,154.9,0.641,1.637,0.005,1021,1229,-153.1,0.6185,0.36,0.14,4.6,7,14,302.1,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,1,13,13,15,140,0.499,1.608,0.005,1071,867,-80.1,0.3504,0.36,0.14,4.1,301,14,303.1,2,0,0,66,1010,1,NAD-SFC,NoSubs
23,1,13,13,16,115.9,0.509,1.559,0.005,1179,872,-102.6,0.3978,0.36,0.15,4.1,346,14,304.1,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,13,13,17,83.7,0.449,1.432,0.005,1264,725,-97.2,0.3978,0.36,0.16,3.6,347,14,305.1,2,0,0,63,1010,1,NAD-SFC,NoSubs
23,1,13,13,18,46.1,0.711,1.185,0.005,1301,1437,-700.5,0.3978,0.36,0.21,6.2,344,14,304.1,2,0,0,70,1010,3,NAD-SFC,NoSubs
23,1,13,13,19,6.2,0.404,0.608,0.005,1307,725,-962.3,0.6185,0.36,0.38,3.1,20,14,304.1,2,0,0,66,1010,3,NAD-SFC,NoSubs
23,1,13,13,20,-61.6,0.613,-9,-9,-999,1151,336.9,0.6185,0.36,1,5.1,6,14,302.1,2,0,0,74,1010,3,NAD-SFC,NoSubs
23,1,13,13,21,-41.3,0.477,-9,-9,-999,809,236.8,0.3978,0.36,1,4.6,358,14,301.1,2,0,0,79,1010,6,NAD-SFC,NoSubs
23,1,13,13,22,-38.7,0.446,-9,-9,-999,717,206.3,0.3177,0.36,1,4.6,191,14,300.1,2,0,0,86,1010,6,NAD-SFC,NoSubs
23,1,13,13,23,-4.5,0.084,-9,-9,-999,341,12,0.3978,0.36,1,1.5,360,14,299.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,13,13,24,-39.1,0.444,-9,-9,-999,710,201.9,0.3146,0.36,1,4.6,88,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,14,14,1,-40.3,0.393,-9,-9,-999,593,135.6,0.3609,0.36,1,4.1,104,14,296.1,2,0,0,44,1010,3,NAD-SFC,NoSubs
23,1,14,14,2,-8.1,0.111,-9,-9,-999,220,15.3,0.3177,0.36,1,2.1,213,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,14,14,3,-25.6,0.25,-9,-9,-999,300,55.2,0.3504,0.36,1,3.1,308,14,297.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,1,14,14,4,-999,-9,-9,-9,-999,-999,-99999,0.3978,0.36,1,3.1,340,14,297.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,1,14,14,5,-999,-9,-9,-9,-999,-999,-99999,0.3504,0.36,1,4.1,312,14,297.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,1,14,14,6,-999,-9,-9,-9,-999,-999,-99999,0.3978,0.36,1,4.1,346,14,297.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,1,14,14,7,-999,-9,-9,-9,-999,-999,-99999,0.3978,0.36,0.37,4.1,342,14,297.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,1,14,14,8,-999,-9,-9,-9,-999,-999,-99999,0.3978,0.36,0.2,4.6,334,14,297.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,1,14,14,9,-999,-9,-9,-9,-999,-999,-99999,0.3978,0.36,0.16,4.1,350,14,298.1,2,0,0,89,1010,99,NAD-SFC,NoSubs
23,1,14,14,10,-999,-9,-9,-9,-999,-999,-99999,0.3978,0.36,0.15,4.6,330,14,299.1,2,0,0,84,1010,99,NAD-SFC,NoSubs
23,1,14,14,11,-999,-9,-9,-9,-999,-999,-99999,0.3978,0.36,0.14,4.6,358,14,300.1,2,0,0,74,1010,99,NAD-SFC,NoSubs
